country,country_code,indicator,year,value,long_name,income_group,region,lending_category,other_groups,currency_unit,latest_population_census,latest_household_survey,special_notes,national_accounts_base_year,national_accounts_reference_year,system_of_national_accounts,sna_price_valuation,ppp_survey_years,balance_of_payments_manual_in_use,external_debt_reporting_status,system_of_trade,government_accounting_concept,imf_data_dissemination_standard,source_of_most_recent_income_and_expenditure_data,vital_registration_complete,latest_agricultural_census,latest_industrial_data,latest_trade_data,latest_water_withdrawal_data,2-alpha_code,wb-2_code,table_name,short_name
Low income,LIC       ,"Average grant element on new external debt commitments, official (%)",2016,43.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average grant element on new external debt commitments, private (%)",2016,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,Average interest on new external debt commitments (%),2016,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average interest on new external debt commitments, official (%)",2016,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average interest on new external debt commitments, private (%)",2016,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,Average maturity on new external debt commitments (years),2016,29.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average maturity on new external debt commitments, official (years)",2016,29.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Average maturity on new external debt commitments, private (years)",2016,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,Concessional debt (% of total external debt),2016,26.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Currency composition of PPG debt, all other currencies (%)",2016,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC       ,"Currency composition of PPG debt, Euro (%)",2016,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,Average grace period on new external debt commitments (years),2016,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average grace period on new external debt commitments, official (years)",2016,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,Average grant element on new external debt commitments (%),2016,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average grant element on new external debt commitments, official (%)",2016,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,Average interest on new external debt commitments (%),2016,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average interest on new external debt commitments, official (%)",2016,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,Average maturity on new external debt commitments (years),2016,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average maturity on new external debt commitments, official (years)",2016,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,Concessional debt (% of total external debt),2016,68.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Currency composition of PPG debt, all other currencies (%)",2016,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG       ,"Currency composition of PPG debt, Euro (%)",2016,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,Average grace period on new external debt commitments (years),2016,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average grace period on new external debt commitments, official (years)",2016,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,Average grant element on new external debt commitments (%),2016,46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average grant element on new external debt commitments, official (%)",2016,46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,Average interest on new external debt commitments (%),2016,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average interest on new external debt commitments, official (%)",2016,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,Average maturity on new external debt commitments (years),2016,32.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average maturity on new external debt commitments, official (years)",2016,32.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,Concessional debt (% of total external debt),2016,61.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Currency composition of PPG debt, all other currencies (%)",2016,34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI       ,"Currency composition of PPG debt, Euro (%)",2016,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,Average grace period on new external debt commitments (years),2016,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average grace period on new external debt commitments, official (years)",2016,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,Average grant element on new external debt commitments (%),2016,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average grant element on new external debt commitments, official (%)",2016,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,Average interest on new external debt commitments (%),2016,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average interest on new external debt commitments, official (%)",2016,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,Average maturity on new external debt commitments (years),2016,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average maturity on new external debt commitments, official (years)",2016,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,Concessional debt (% of total external debt),2016,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Currency composition of PPG debt, all other currencies (%)",2016,42.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI       ,"Currency composition of PPG debt, Euro (%)",2016,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,Average grace period on new external debt commitments (years),2016,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average grace period on new external debt commitments, official (years)",2016,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,Average grant element on new external debt commitments (%),2016,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average grant element on new external debt commitments, official (%)",2016,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,Average interest on new external debt commitments (%),2016,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average interest on new external debt commitments, official (%)",2016,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,Average maturity on new external debt commitments (years),2016,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average maturity on new external debt commitments, official (years)",2016,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,Concessional debt (% of total external debt),2016,22.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Currency composition of PPG debt, all other currencies (%)",2016,43.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT       ,"Currency composition of PPG debt, Euro (%)",2016,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,Average grace period on new external debt commitments (years),2016,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average grace period on new external debt commitments, official (years)",2016,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average grace period on new external debt commitments, private (years)",2016,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,Average grant element on new external debt commitments (%),2016,21.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average grant element on new external debt commitments, official (%)",2016,21.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average grant element on new external debt commitments, private (%)",2016,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,Average interest on new external debt commitments (%),2016,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average interest on new external debt commitments, official (%)",2016,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average interest on new external debt commitments, private (%)",2016,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,Average maturity on new external debt commitments (years),2016,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average maturity on new external debt commitments, official (years)",2016,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Average maturity on new external debt commitments, private (years)",2016,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,Concessional debt (% of total external debt),2016,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Currency composition of PPG debt, all other currencies (%)",2016,42.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS       ,"Currency composition of PPG debt, Euro (%)",2016,18.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,Average grace period on new external debt commitments (years),2016,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average grace period on new external debt commitments, official (years)",2016,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average grace period on new external debt commitments, private (years)",2016,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,Average grant element on new external debt commitments (%),2016,34.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average grant element on new external debt commitments, official (%)",2016,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average grant element on new external debt commitments, private (%)",2016,57.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,Average interest on new external debt commitments (%),2016,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average interest on new external debt commitments, official (%)",2016,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average interest on new external debt commitments, private (%)",2016,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,Average maturity on new external debt commitments (years),2016,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average maturity on new external debt commitments, official (years)",2016,20.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Average maturity on new external debt commitments, private (years)",2016,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,Concessional debt (% of total external debt),2016,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Currency composition of PPG debt, all other currencies (%)",2016,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR       ,"Currency composition of PPG debt, Euro (%)",2016,42.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,Average grace period on new external debt commitments (years),2016,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average grace period on new external debt commitments, official (years)",2016,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average grace period on new external debt commitments, private (years)",2016,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,Average grant element on new external debt commitments (%),2016,51.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average grant element on new external debt commitments, official (%)",2016,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average grant element on new external debt commitments, private (%)",2016,43.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,Average interest on new external debt commitments (%),2016,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average interest on new external debt commitments, official (%)",2016,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average interest on new external debt commitments, private (%)",2016,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,Average maturity on new external debt commitments (years),2016,34.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average maturity on new external debt commitments, official (years)",2016,35.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Average maturity on new external debt commitments, private (years)",2016,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,Concessional debt (% of total external debt),2016,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Currency composition of PPG debt, all other currencies (%)",2016,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ       ,"Currency composition of PPG debt, Euro (%)",2016,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,Average grace period on new external debt commitments (years),2016,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average grace period on new external debt commitments, official (years)",2016,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,Average grant element on new external debt commitments (%),2016,40.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average grant element on new external debt commitments, official (%)",2016,40.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,Average interest on new external debt commitments (%),2016,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average interest on new external debt commitments, official (%)",2016,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,Average maturity on new external debt commitments (years),2016,29.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average maturity on new external debt commitments, official (years)",2016,29.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,Concessional debt (% of total external debt),2016,36.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Currency composition of PPG debt, all other currencies (%)",2016,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR       ,"Currency composition of PPG debt, Euro (%)",2016,29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,Average grace period on new external debt commitments (years),2016,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average grace period on new external debt commitments, official (years)",2016,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,Average grant element on new external debt commitments (%),2016,43.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average grant element on new external debt commitments, official (%)",2016,43.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,Average interest on new external debt commitments (%),2016,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average interest on new external debt commitments, official (%)",2016,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,Average maturity on new external debt commitments (years),2016,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average maturity on new external debt commitments, official (years)",2016,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,Concessional debt (% of total external debt),2016,75.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Currency composition of PPG debt, all other currencies (%)",2016,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL       ,"Currency composition of PPG debt, Euro (%)",2016,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,Average grace period on new external debt commitments (years),2016,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average grace period on new external debt commitments, official (years)",2016,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average grace period on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,Average grant element on new external debt commitments (%),2016,42.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average grant element on new external debt commitments, official (%)",2016,42.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average grant element on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,Average interest on new external debt commitments (%),2016,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average interest on new external debt commitments, official (%)",2016,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average interest on new external debt commitments, private (%)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,Average maturity on new external debt commitments (years),2016,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average maturity on new external debt commitments, official (years)",2016,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER       ,"Average maturity on new external debt commitments, private (years)",2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
